text	label
"Wie überhaupt oben und unten, Naturalismus und Lyrismus, die beide nicht gerade sparsam verwendet werden, keine Verbindung eingehen. Der jugendfrische Slang der ostdeutschen Agentin (""Macht mich an, läßt mich sitzen und geht knacken, der Arsch!"") und die kunstvolle Porzellantassenprosa der Erzählerin (""Der Wohlklang seiner Stimme und die Sprache seiner Väter gaben der schwankenden Karawane Halt"") stehen einander hart gegenüber, unvermutet landet die Agentenstory im spiritistischen Oberseminar, verliert sich der strenge, suggestive Ton des Romanbeginns über den allzu vielen Hin- und Absichten der Komposition. Der Liebesroman ist neben dem Porträt der alten Wirtin das Beste in diesem Buch. Olga und Alon sind alles andere als das romantische Paar."	fic
Jetzt aber taucht es, allmählich und wunderlich verkleidet, wieder auf, aus verschiedenen Richtungen gleichzeitig, verwirrend also, hier wie dort. Es findet sich zum Beispiel in den Schriften des ungarischen Erzählers György Konrad, in den Romanen und Essays seines tschechischen Kollegen Milan Kundera, in scheinbar harmlosen Familien- und Liebesgeschichten, die den Ost-West-Gegensatz noch einmal in sich austragen und dabei, unerwartet, überraschend, unterlaufen. Argwöhnischer Phantast	non-fic
Umso wohlthuender berührt in ihrem Roman die Unbefangenheit und das Wohlwollen , mit dem sie deutsche und insonderheit preußische Art und Eigenheit zu schildern weiß , der sie neben und gegenüber dem Österreichertum volle Gerechtigkeit widerfahren läßt , ohne doch bei der Schilderung des letztern in den Fehler so vieler ihrer Landsleute , den eines schwächlichen Pessimismus , zu verfallen . Nicht als ob Fragen der Politik in dem Roman die erste Rolle spielten ; die Charaktere und Schicksale der dargestellten Personen fesseln in erster Linie unsre Teilnahme ; aber wir merken doch überall , daß der Roman in den letzten zwei Jahrzehnten spielt : die großen Politischen Ereignisse und Bewegungen der Zeit werfen ihren Schatten in die Handlung des Romans hinein und wirken bestimmend auf die Schicksale der Personen und namentlich des Helden ein . Das Buch wurzelt ganz in der Gegenwart und erweckt schon um deswillen Teilnahme ; diese verdient es aber auch darum , weil Mariam Tenger eine mit Phantasie und Ursprünglichkeit begabte Erzählerin ist , die uns in diesem Romane eine über das Maß des Gewöhnlichen hervorragende Schöpfung bietet . Vor allem versteht die Dichterin die Kunst der spannenden Erzählung gut — mitunter vielleicht zu gut ; der Anspielungen auf späteres , der Stellen , die ihre volle Erklärung erst im folgenden finden , sind so viele , daß eine gewisse Gcdächtmsanstrengung dazu gehört , dem allen gerecht zu werden . Wenn am Ende der ersten Abteilung die Mehrzahl der auftretenden Personen bei einem gewaltigen Sturme auf einem See verunglückt und diese sämtlich in der nächsten Abteilung unter verändertem Namen auftreten , ohne daß uns die Erzählerin etwas darüber verrät , wer und ob überhaupt jemand gerettet worden ist , so läuft durch dieses allzu drastische Mittel die Geschichte doch Gefahr , unverständlich oder lächerlich zu werden .	non-fic
Es ist, als fiele man in dieses Buch hinein. Es wird einem dann schwindelig von all den grotesken und barocken Bildern, und weil man erstmal nichts versteht. Wer ist Lulu, den der Erzähler als beides, als Inbegriff der Schönheit und gleichzeitig des Schreckens beschreibt? Wer ist Victor, dem er die Geschichte erzählen will? Weshalb dieses ganze Gewese um einen Ausflug in ein Ferienlager, das in einem ehemaligen Gutshaus untergebracht ist?	fic
Dabei schwankt freilich das Urteil im Laufe der Geschlechter und schlägt immer wieder um ; so erschien jahrzehntelang als Klassiker Jean Paul , der heute doch nur für Genießer noch solche Bedeutung hat , während etwa der als Dichter so viel weniger bedeutende Chamisso eine völlig unverrückte Klassikerstellung einnimmt . Von den eigentlichen Führern der Romantik ist keiner , auch nicht , wie es einmal fast schien , Tieck , zum Klassiker geworden , aber Heinrich von Kleist ist es längst , und mit großer Freude sehe ich , daß E. Th . A. Hoffmann von Jahr zu Jahr mehr in diesen Rang hineinwächst , der dem genialen Erzähler gebührt , der in seiner Art von keinem übertroffen , aber für viele der fruchtbarste Anreger geworden ist . Daß Hebbel heute vielleicht der wirksamste von allen Klassikern ist , braucht nicht bewiesen zu werden , und auch die Stellung seines Gegners Grillparzer ist völlig unerschüttert . Uhland wird auch nicht mehr zu verdrängen sein , und mit sieghafter Macht ist in den letzten zehn Jahren sein Landsmann Mörike neben ihn getreten , während von den Dichtern , die noch fast unsern Tagen angehören , Gottfried Keller heute schon die Klassikerhöhe gewonnen hat , die Theodor Storm und Wilhelm Raabe voraussichtlich die nächste Generation einräumen wird .	non-fic
Es ist eben ein sehr großer Unterschied , ob mau mündlich als Privatmann oder ob man als Dichter etwas erzählt ; der erstere darf unter Umständen darüber schimpfen , daß seine Zuhörer beschränkt seien ; der letztere , wenn er nicht den Kritikern geradezu Übelwollen nachweisen kann , muß zurückhaltender sein , muß dem künstlerischen Gesetze nachgehen , das den Glauben erzwingen soll , mögen die Kritiker so mürrisch sein , als sie wollen . Der Hinweis auf die verschiedne ( subjektive ) Erfahrung des Dichters und des Lesers ist wohl ohne Belang ; stellt sich der Dichter auf diesen Standpunkt , so will er wohl vou vornherein nur von einer sehr walllverwandten kleinen Gemeinde verstanden werden , und dann darf er erst recht nicht über die Kritik der nicht wahlverwandten ^eher klagen . Das z. B. ist die Stellung vieler Lyriker , aber doch nicht die des Erzählers . Krnse meint anch offenbar nicht diese subjektive Erfahrung . Wenn aber der Dichter auf weitere Kreise wirken will , muß er doch auch die Gesinnung , die Erfahrung dieser weitern Kreise in seiner Darstellung berücksichtigen , wie z. B. der dramatische Dichter gezwungen ist , mit ganz andern Motiven zu arbeiten , als der sensitive Novellist , weil das Volk , das im Theater zuhört , ganz anders fühlt als die Dame , die das im Goldschnitt gebundene Buch in ihrem Erkerfensterchen liest .	non-fic
Wenn Niklaus zu Schostakowitsch tanzt, tanzt er allein, und es kommt nur ein ungeschicktes Schwanken dabei heraus. Der Versuch, Goodys Doppelgänger zu werden, einzutauchen in dessen Traumwelt - so will es der Erzähler -, misslingt gründlich. Als eine Form der nachgetragenen Liebe rührt uns das Buch wie kein anderes.	fic
Die Anfechtungen , die er dabei zu bestehen hat , die Angriffe , denen er um des Geldes und des Mädchens willen ausgesetzt ist , und die ihn im Anfange immer erbärmlich feig und unfähig finden , wecken am Schlüsse doch endlich seine schlummernde Manneskraft , sodaß er unter Beiseitesetzung aller Weisheitssprüche der Alten sich auf seine Arme und Beine verlassen lernt , und nachdem er das Geld glücklich , wenn auch nicht an die bestimmte Adresse , losgeworden ist , einen andern Schatz in Besitz nimmt , nämlich Herz und Hand Fiammettas . Diese Ereignisse spielen sich zwischen Neapel und Salerno ab , auf einem Schauplatz , dessen Vorstellung den Leser von vornherein heiter und frei stimmt , und die Handlung geht vor sich „ zur Zeit des Vizekönigs , ' eine Zeitbestimmung , die einen leichten Schleier nebelhafter Unbestimmtheit über das Ganze legt , welcher dem poetischen Eindruck nicht nachteilig ist . Wir fühlen uns in „ Don Atome ' in die Welt der Lustspiele Shakespeares , in die Zeit der italienischen Novellisten des vierzehnten und fünfzehnten Jahrhunderts versetzt ; es liegt auch etwas von der Anschaulichkeit und dem überlegenen Humor jener Erzähler in der ganzen Darstellung Waldmüllers . Dabei weckt aber doch der Held unsre ganze Teilnahme dadurch , daß er der Repräsentant einer heutzutage weitverbreiteten geistigen Krankheitserscheinung ist . Der Dichter schildert in ihm einen Menschen , der von den Meinungen und Ansichten andrer Leute so viel gehört und gelernt hat , daß er sich völlig entwöhnt hat , selbst zu denken und sich zu entschließen , daß ihm alles Selbstvertrauen , alle Entschlossenheit und Thatkraft abhanden gekommen ist .	non-fic
Die ganze Einheit des Romans beruht in der Gestalt des Jenatsch , und diese wird nicht völlig deutlich und überzeugend , obschon einzelne Momente , in denen sie handelnd eingreift , von hinreißender Kraft und Schönheit find . Jeder Leser des Romans aber wird zugeben , daß die Vollendung der Situationsmalerei die der Anlage , Verknüpfung und der Gestaltenzeichnung weit überragt . Inwieweit dies für den Romandichter und Erzähler ein Mangel ist , darüber können verschiedene Meinungen laut werden , wir verkeimen keineswegs , daß , wie überhaupt bei der Richtung der Erzählungskunst eine Mitwirkung der jeweiligen Geschmacksbedürfnisse des Publikums stattfindet , die Neigung der Gegenwart zum Genrebild mit starkem und vor allein mit fremdartigen leuchtenden Farbenauftrag , an der bezeichneten Eigenthümlichkeit des Poeten eine Art Antheil hat . Die Novelle „ Das Amulet' erzählt uach einer der oben berührten , bei unserem Autor beliebten Einleitungen die Geschichte zweier junger Schweizer , des katholischen Wilhelm Bvceard von Freiburg und des ealviuistischeu Hans Schaden vou Bern , die in das Unheil der Bartholomäusnacht verflochten werden . Schadan ( der in seinem Alter die Erinnerungen an jene schwülen Tage aufzeichnet ) entrinnt durch die aufopfernde Landsmannschaft Boceards , welcher unter den königlichen Schweizern dient , dem todtbringenden Paris und kauu sein junges Weib Gasparde , die er gewonnen , sicher in der heimatlichen Schweiz bergen , während der brave Boecard , trotz seines Amnlets der allerheiligsten Jungfrau von Einsiedeln , im Getümmel der Mordscenen den Tod findet .	non-fic
Eine Auswirkung der filmischen Neufassung des Romans ist bereits angedeutet worden: Der Erzähler, Marcel, als Sprachschöpfer abgesetzt und als eine Filmfigur unter vielen in Dienst genommen, wird mürrisch, launenhaft, heikel unsympathisch und geradezu dumm. Sein Verhalten, gelöst aus dem Mutterboden seines glänzenden Philosophierens über Verhalten, scheint neurotischer, als es uns in Erinnerung war.	fic
Diese Technik des Verschweigens ist in einzigartiger Folgerichtigkeit durchgeführt . Sie wirkt einen besonderen Reiz , sie fördert einen Realismus , der in der Geschichte der Weltliteratur beispiellos ist . Da der Erzähler nirgendwo mit seiner Meinung , geschweige denn mit seiner Persönlichkeit vortritt ( die Saga ist ja auch stets anonym , kein Erzähler nennt sich ) , da er uns nicht einmal mit einem malenden Wort seine Auffassung mitteilt , da er sich nie mit einem Urteil zwischen Geschichte und Leser stellt , wird dieser zu Altnordische und altdeutsche Prosa unmittelbarem Anteil geradezu genötigt , der Leser tritt mit den Geschehnissen , mit dem Helden in direkte Beziehung , in ein Einverständnis , das der Wesenheit und Realität des Erzählten unbegrenztes Vertrauen erwirbt . Dem Gefühlsüberschwang , der Sentimentalität ist die Jsländergeschichte überhaupt abhold . Wenn irgendwo eine elegische Stimmung aufkeimen will , wird sie absichtlich durch grob groteske Striche und Züge zerstört oder verdorben ; in solcher Weise oder als Charakterkomik tritt der Humor des Erzählers da und dort zutage .	non-fic
"Sie reden nicht. "" Dafür redet der Erzähler. Immer in dem gleichen Tonfall, immer dunkel raunend, als hätte er ""den Atem schon immer gehört"", sei aber unsicher, wie er das Gehörte deuten soll."	fic
Erst in den achtziger Jahren vermochte ein mittelmäßiger Lyriker das Erbe der Romantiker im Bereich der Epik lächelnd zu überwinden. Obwohl ein deutscher Romancier, war Fontane ein geborener Erzähler. Seine Romane stehen auf eigenen Beinen.	non-fic
Ein Junge entdeckt in schlafloser Nacht im Arbeitszimmer seines kürzlich verstorbenen Vaters ein Buch, das ihn sofort gefangen nimmt. Auch darin dreht sich - wie im Leben des 15-Jährigen - alles um Literatur und Überleben in der Not. Stevenson - der junge Erzähler aus dieser Welt - berichtet von einem Buch und einem Schlüssel, die er und sein Freund in einem im Fluss treibenden Koffer fanden. In diesem Buch wiederum erzählt ein Schriftsteller, wie er einem tragischen Geheimnis um Dickens, Andersen und Scott auf die Spur kam und dabei selbst zum Akteur des Geschehens wurde.	fic
Zu ihnen gehören außer den Griechen auch die Iren. Noch heute sammeln sich in den irischen Dörfern abends die Leute, um einem der vielen wandernden „Story-teller“ zuzuhören. Von diesen Volkserzählern zur modernen irischen Novelle ist ein fließender Übergang: Unter den zwanzig Erzählern, von denen hier Proben ihre Kunst gesammelt sind, befinden sich so große Namen wie William Butler Yeats und James Joyce, Liam O’Flaherty und Sean O’Faolain, aber auch bei uns ganz unbekannte, die uns zum ersten Male vorgestellt werden. Gemeinsam ist ihnen allen der Sinn für den Schabernack, den Schicksal und Zufallmit dem Menschen treiben und für die heitere Verbissenheit, in der er sich gegen das Unabwendbare behauptet i. h.	non-fic
Aus manchen Ortschaften flohen die Bewohner aus Furcht vor den Republikanern , die überall wie wilde Tiere hausten . Die Bauern suchten die Wälder ans , um dort wenigstens vor Mord und Brandstiftung gesichert zu sein . Hendrik Conseience , der vlämische Erzähler , hat uns in seinem Zeitgemälde „ Der Bauernkrieg ' solche Szenen geschildert . Da erzählt er z. B. : „ Der größte Bilder aus dem vlämischen Bauernkrieg Teil der Bewohner von Wcildeghem hatte die Reiche in dem Walde am Sandberge zugebracht . Der neue Tag fing im Osten zu dämmern an und Vertrieb die trostlose Finsternis , die die armen Flüchtlinge wie ein Grab umschlossen hatte .	non-fic
"Einar Kárason, 1955 in Reykjavøk geboren, bei uns mit den beiden in Enzensbergers ""Anderer Bibliothek"" erschienenen Romanen ""Die Teufelsinsel"" (1993) und ""Die Goldinsel"" (1995) bekannt geworden, ist, in erkennbarer Laxness-Nachfolge, der erfolgreichste der jüngeren isländischen Schriftsteller. Ein geborener Erzähler, wie ihn sich der Leser wünscht, drall und dröhnend, deftig, sozialkritisch, saftig. Geiri, ein alter Sonderling, der auf die Hundert zugeht, betrachtet den ""Niedergang und Verfall in der Moderne"" als Ergebnis einer dem Volk aufgezwungenen ""Irrlehre des Sauberkeitswahns""."	non-fic
Es sind die alten , Böcklinschem Farbenzauber vergleichbaren Mischungen der Palette , mit denen der jetzt Achtzigjährige vor Jahrzehnten zu wirken wußte und immer noch zu wirken weiß , wenn er in dem einfachen Ton , den er so liebt , seine Geschehnisse hinerzählt . Wenn in dem eben veröffentlichten zweiten Bande von Theodor Fontanes Briefen an Freunde von dem fremden Blutstropfen die Rede ist , der Heyse gelegentlich das Konzept verderbe , so gilt das vielleicht für eine Reihe novellistischer Stücke aus früheren Jahren ( „ Kleopatra' , „ Fedja' , „ Medea' ) , keineswegs aber von Gaben wie diesen jüngsten einer immer noch nicht gealterten und veralteten Kunst . So erfreuliche Blüten der deutsche Roman in den letzten Jahrzehnten getrieben hat — novellistische Erzähler von der Einheitlichkeit und , was wohl anzumerken ist , der künstlerischen Abkürzung Paul Heyses hat uns das jüngere Geschlecht noch nicht gegeben . Unter den Romanen tritt zuvörderst ein alter Bekannter auf : Wilhelm Hegeler hat eins seiner ersten Werke , den 1898 erschienenen Roman „ Sonnige Tage' ( Berlin , Egon Fleischel u. Co. ) , umgearbeitet , erfreulicherweise ohne ihm den Schimmer der Jngeno zu nehmen , der das Beste dieses Werks ist . Wie ein junger , schwerblütiger Ostfriese hin und her schwankt zwischen dem ererbten , nüchternen Beruf und einer Kunst , zu der ihm doch das volle Maß der Gaben fehlt , wie er , parallel mit diesem Kampf , den Konflikt zu Ende streiten muß zwischen einer aus der Kindheit ins junge Mannesleben hinüber geretteten norddeutschen Liebe und einer neuen , jäh aufflammenden südlichen Leidenschaft , das ist das Thema des Buchs ; und das wird zum Dritten parallelisiert in dem Gegensatz zwischen der melancholischen , düstern oldenburgischen Heimat Heinrich Södings und dem blütenumkränzten , heitern , ganz in Sonne getauchten Gestade Lnchcr des Genfer Sees .	non-fic
Eines Tages überraschte der junge Doktor alle Welt mit der Ankündigung , daß er am nächsten Sonntag , Mittags mit dem Glockenschlag zwölf auf dem Kirchhofe von Cucugnan einen Toten , wenns nötig wäre , auch zwei , auferwecken wolle . Es fehlte nicht an Zuschauern , die in hellen Haufen herbeiströmten , das versprochne Wunder anzusehen . Doch der Plan der Ausführung scheiterte an Gründen , die der Erzähler in bunter Mannigfaltigkeit zusammenzuwürfeln anhebt . So oft der Arzt einen Vorschlag macht , stößt er bei nähern oder ferner stehenden Angehörigen der Toten auf Widerspruch . Er will einen jungen Ehemann ins Leben zurückrufen , der vor kaum Jahresfrist eine trostlose Witwe hinterlassen hat .	fic
Sie können, da man auf einem finnischen Schiff ist, auch in die Sauna gehen. Die Fähre ist auch gepriesene Gaststätte; an der Bar herrschen klarere Verhältnisse: Die Getränke sind billiger, die Maße größer als an Land. Irgend etwas hat eine Fähre auch von einem Theater: Da gibt es stets den Erzähler, der ununterbrochen seine Nachbarn mit völlig uninteressanten Geschichten unterhält. Es gibt aber auch die Zuhörer, die ihm gewachsen zu sein scheinen. Da gibt es den Jüngling mit Vollbart und das Mädchen mit weitem Pullover.	non-fic
Der Roman als solcher ist auch in den Leihbibliotheken jener vielen kleinen Städte aufgestellt , die teil , ständiges oder kein Theater überhaupt besitzen , und der Dialekt Anzengrubers ist , wie jeder Dialekt , geschrieben leichter zu verstehen als gesprochen ; Dramen hingegen werden gar nicht gelesen . Anzengrubers An Neues von Anzengruber . sehen hat also dnrch seine epische Produktion keineswegs Abbruch erlitten . Gleichwohl ist diese nicht sein eigentliches Gebiet , und man kennt ihn wenig , wenn man ihn nur als Erzähler kennt / Es geschah auch nicht aus besondern : innern Drange , das ; sich Anzengruber als Romanschriftsteller aufthat : er gehorchte mehr der Not als dem eignen Triebe . Die fatalen Wiener Theaterzustände legten seiner dramatischen Thätigkeit eine unfreiwillige Muße auf , die er mit der Romanprodnktion ausfüllte . Anzengrubers Dramen sind vornehmlich auf die Gniist der Wiener Bühucii angewiesen , die für den deutscheu Süden noch immer tonangebend sind .	non-fic
Die Sprache des Jakob Böhme und seiner Zeitgenossen , die geheimnisvolle Mystik jener gedankenschwerer Ringer um des Lebens Licht und Brot , machen die Selbstbiographie Meister Pausewangs zu keiner leichten Lektüre . Wer sich aber in den Roman eingelesen hat , liest ihn mit verhaltenem Atem bis zu Ende , um dann wieder von vorn zu beginnen . Kolbenheyer bildet ein neues Glied in der Kette großer Erzähler seit Grimmelshausen , deren letztes Wilhelm Raabe gewesen ist . Wir dürfen auf seine kommenden Leistungen gespannt sein . Kolbenheyer verbringt einen Teil des Jahres in Wien , dort , wo auch andere deutschböhmische Dichter eine Helmstädt gefunden haben .	non-fic
So entstanden formlose Geschichten , die wesentlich illusionistischen , oder wie wir es von unserm Standpunkt bezeichnen , märchenhaften Charakter tragen , und die sich überall ähnlich sein mußten , weil die allgemeine Gleichheit der menschlichen Anlagen überall nicht nur zu ähnlichen Gesellschaftsformen , sondern auch zu überraschend gleichartigen religiösen Vorstellungen und auf Grund dieser beiden Faktoren zu ähnlichen Erzählungen führte . Diese Geschichten sind nun die Keime zu den kunstvollem Märchenerzählungen , die einer spätern Stufe angehören . Diese Hypothese scheint mir die natürlichste und einfachste zu sein und darum den Vorzug vor solchen zu verdienen , die mehr oder minder künstlich den Ursprung der Märchen nicht aus dem Wesen und dem Zustande der Erzähler , sondern aus andern vielleicht ursprünglichem Geisteserzeugnissen der primitiven Zeit ableiten . So wurde versucht , das Märchen aus der Zauberhandlung oder vielmehr aus dem diese begleitenden Zauberspruch , sofern er sich in der Form einer symbolischen Erzählung kundgibt , abzuleiten , oder aus unverstandnen Riten , die später durch eine hinzugedichtete Erzählung erklärt oder gerechtfertigt werden sollten . Man kann unbedenklich zugestehn , daß sich in spätern Stadien der Entwicklung auch aus Zaubersprüchen oder Riten märchenhafte Erzählungen entwickelt haben können , und man muß dabei beachten , daß zur Erklärung der Kultgebräuche meist uralte bekannte und verbreitete Erzählungsstoffe verwandt wurden .	non-fic
In Würtemberg haben Paul Längs Dichtungen schon längst Beifall gefunden . Vielleicht tragen diese Zeilen dazu bei , sie auch im übrigen Deutschland bekannter zu machen . Paul Lang als Erzähler V Rudolf Aßmus on o Verging der Sonntag leis und sachte , wie die Blüte , wenn sie vom Baum ins hohe Gras sinkt . — Es wäre allzukühn , dieses zarte Bild auf das Leben und den Tod des stattlichen Mannes zu beziehen , dessen Feder es entflossen ist . Wohl aber dürfen wir damit die stille , keusche Muse des entschlafnen liebenswürdigen Erzählers einführen .	non-fic
Die übersichtliche, fesselnde Erzählung gilt als unmodern, konventionell, altväterlich oder gar dümmlich. Wenn es heutzutage in Deutschland geborene Erzähler gibt, dann leiden sie oft unter dem Komplex, harmlose und biedere Epigonen zu sein. Das ist ein ebenso bedauerlicher wie für die Literatur gefährlicher Weg – und der Kritiker sollte wohl alles tun, was in seiner Macht steht, um derartige Fehlentwicklungen zu verhindern.	non-fic
„Will Ulrike Gnade oder freies Geleit?“ Die danach einsetzende Kampagne der „Springer-Presse“ – bis hin zu den Unterstellungen, der PEN-Präsident Böll schweige zu den Verfolgungen sowjetischer Regimekritiker, und den hämischen Artikeln zur Verleihung des Nobelpreises im Herbst 1972 – hat Böll so verstört, daß er nicht nur spontan als Polemiker, sondern mit der notwendigen Phasenverschiebung jetzt auch als Erzähler antwortet. Wie bei keinem anderen seiner epischen Werke ist der (auch) biographische Anlaß so genau zu orten.	non-fic
Was ihm dabei equestrisch zur Verfügung stand , war freilich nichts weniger als ein Dänenroß voll Kraft und Feuer , sondern nur ein schon lange Zeit in der Manege gehender Graditzer , dem etwas Extravagantes nicht zugemutet werden konnte . ' Wenn wir in diesen Stil voll litterarischer Anspielungen und Zitate ' ) zurückfallen wollen , so hätten wir bei Jean Paul bleiben und dabei etwas mehr Gemüt und quellenden Geist in Kauf bekommen können , als Jungberlin zu verspenden hat . Wir meinen dabei natürlich nur die von dem Erzähler selbst herbeigezognen Einfülle dieser Art ; was sich im Munde der Gestalten findet , müssen wir ja unbeanstandet lassen , sind doch ein emeritirter Gyinnasialdirektor , ein Professor vom Gymnasium zum heiligen Geist , drei Professoren vom Knr D. R. Und dazu die Sprache ! Das Jm-Sattel-sein ! das Sich-Ruhe-Reiten ! fürstenghmnasinm , zwei Oberlehrer von einer höhern Töchterschule unter den Gestalten , den Kommerzienrnt Treibet nicht mit gerechnet , der auch fürs Leben gern zitirt . Wir können Unrecht haben , aber wir meinen , die Grundstimmung , aus der „ Grete Minde' und „ Bor dem Sturm' hervorgingen , hätte derartige Geschmacklosigkeiten nicht gestattet .	non-fic
Manche Passagen hinterlassen einen recht zwiespältigen Eindruck. Wie in seinen früheren Büchern, ist Max von der Grün ein realistischer Erzähler. Wiederum im Hinblick auf Früheres darf man sagen, daß er dazugelernt hat.	non-fic
Wir sind in den Besitz dieser Schrift gekommen und wollen sie in einer wörtlichen Uebersetzung den Lesern der Grenzboten mittheilen . Diese wenigen Blätter haben uicht blos Interesse , weil sie von einem der talentvollsten Schriftsteller der neuern französischen Literatur handeln , sondern auch weil sie einen Blick in die Anschauungsweise Merimies gönnen . Wir begegnen hier dem geistvollen Schriftsteller , wie er sich in seineu vertraulichen Plaudereien zeigt , und der Leser kann sich einen vortrefflichen Begriff machen von der Art Merimie's , im kleinen Cirkel zu erzählen , es ist als ob ein Stenograph dem liebenswürdigen Erzähler nachgeschrieben hätte . Beyle selbst hätte ein besseres Denkmal verdient , auch hat Balzac einen sehr anerkennenden Artikel über Stendhal und seiue Werke geschreiben . Stendhal ist ans Balzacs Schule und kann unter den neuern Romanschriftstellern mit viel Recht neben Balzac genannt werden , obgleich er nur zwei Romane veröffentlicht hatte : La et-rrti-eusv as ? arm < z und Kouxv et noir .	non-fic
Jim ist schon ein toller Hecht, und während der Rüde den Vollmond anbellt, träumt die Katze auf dem Dach.Und der Leser freut sich über die aparten Obszönitäten des Zeichners und Erzählers Ernst Kahl.Wer nie den Kahl im Bette las, der weiß nicht, wie die Hühner kieksen.Und wer das Leben allweil ernst nimmt, der darf den Kahl sich sparen. Ernst Kahl: Das letzte Bestiarium Perversum Verlag Rogner & Bernhard, Hamburg 1999, 221 S., 20,- DM	non-fic
Er schreibt wörtlich : „ Zwei gleichbegabte , für Poesie und Kunst hoch empfängliche Freunde haben es mit Glück verstanden , in einem mit Wort und Bild reich geschmückten Werke dem Leser einen weitausgedehnter Blick in dieses Land jenseits der Pyrenäen thun zu lassen ! Es hat sich der Erzähler mit dem Künstler auf eine glückliche Art im heutigen Spanien zusammengefunden . Mit lebensvoller Frische und Auffassungsgabe , mit feinstem Gefühl * ) für Kunst , Cultur , Menschheit und Sitte haben es der Verfasser und feurige Erzähler und sein treuer Begleiter , der geniale Maler , verstanden , den Zauber Spaniens und seine alten , wie modernen Schönheiten aufzudecken und dem Leser in Bildern voll des Lebens , voll der Wahrheit , aus denen eigenes Entzücken und ein erwärmender poetischer Hauch uns auf jedem Blatte entgegenweht , vorzuführen . ' Aber dieser Prospect ' ist doch von der Verlagshandlung unterzeichnet . Wie können wir so dreist sein , zu behaupten , daß sie ihn nicht verfaßt habe ?	non-fic
Ich bewege mich, bin ein bewegliches Ziel. “ Mit der übersinnlichen Wahrnehmungsfähigkeit von Halbschlaf, Traum, (Drogenrausch?) scheinen manche der geheimnisvollen Sätze dieses Lebens-Buches formuliert zu sein, oder mit der (unpersönlichen) Schärfe des Blickes, wie sie ein Sterbender hat, der in den letzten Augenblicken des Bewußtseins seinen Lebensfilm abrollen sieht.„Ich hatte ja aufgehört“, gesteht der Erzähler, der solche Worte sagt: „Welch wunderbarer Wahnsinn ist das Allein Sein ... Es läutet aus dem Innern des Gewesen Seins. “	fic
Ohnehin gibt es nichts Langweiligeres als eine lange Reihe von Recensionen , wie man das schon an A. W. Schlegels Werken beobachten kann ; sind sie noch dazu so farblos wie diese , so ist gar kein Grund , sie ihrem ephemeren Zweck zu entziehn . Mit großer Freude wird man dagegen die Denkwürdigkeiten über Nahe ! lesen — eigentlich ist das ganze Buch , wie alle Bücher Varnhagens , von süßer Pietät für diese bedeutende Frau durchflochten . Der eine Abschnitt „ der Salon der Frau von Varnhagen , Berlin im März 1830 ' schildert die bedeutendsten Männer und Frauen dieser Epoche , die bei Rahel verkehrten , und sührt an einem Abend zusammen , was sich in der Wirklichkeit wol durch einen längern Zeitraum zersplittert haben mag. „ Herrn v. Varnhagen , ' sagt der Erzähler , „ hatte ich schon öfters gesehn und auch flüchtig gesprochen , allein ich bekenne , daß er wenig Anziehendes für mich besaß , er hatte etwas scharfes und Ironisches , das mir ganz mißfiel u. s. w. ' Auch im weitern Verlauf des Abends versäumt der Erzähler keine Gelegenheit , zu bemerken , daß ihm Herr v. Varnhagen ganz und gar nicht gefällt ; er persistirt ihn sogar , und es spricht sehr für die Bonhommie Varnhagens , daß — er selber dieser Erzähler ist ! Gern eclipsirt er sich , um das Licht seiner Frau desto Heller strahlen zu lassen . — Es ist der von uns schon erwähnte Artikel aus den Grenzboten .	fic
Bekanntlich enthält dieselbe eine große Anzahl von Späßen , welche an die Unsittlichkeit des Klerus anknüpfen . Es scheint uns aber ganz verkehrt , wenn man , wie das vielfach geschehen ist , aus dem Umstände , daß gerade diese Sorte von Geschichten so häufig wiederkehrt , auf eine reformatorische Tendenz bei Männern wie Bebel oder Pauli schließen will . Man Übersicht dabei viel zu sehr das Behagen , das die Erzähler solcher Streiche an der Sache selbst haben , und vergißt , daß die Gelegenheit , derartige Witze anzubringen , bei keinem Stande günstiger war als bei dem geistlichen , da der Widerspruch zwischen den Forderungen des Cölibates und den Verlockungen des Lebens dieselben nur drastischer machen mußte . Ganz ähnlich liegen die Verhältnisse beim Schelmuffsky . Es ist , so viel wir sehen , garnicht zu verkennen , daß der Schreiber desselben mit dem größten Wohlgefallen das Lügcnsystem seines Helden ausspinnt , daß er aufschneidet , weil ihm das Aufschneiden selbst Spaß macht , gerade so wie der Jäger , der den Leuten von seinen Heldenthaten , wie man zu sagen pflegt , „ die Hucke voll lügt , &quot; selbst das größte Vergnügen an seinen Flunkereien hat .	non-fic
